QSO 1,QSO 2,QSO 3,QSO 4,QSO 5,QSO 6,QSO 7,QSO 8,QSO 9,QSO 10,QSO 11,QSO 12,QSO 13,QSO 14,QSO 15,QSO 16,QSO 17,QSO 18,QSO 19,QSO 20,QSO 21,QSO 22,QSO 23,QSO 24,QSO 25,QSO 26,QSO 27,QSO 28,QSO 29,QSO 30,QSO 31,QSO 32,QSO 33,QSO 34,QSO 35,QSO 36,QSO 37,QSO 38,QSO 39,QSO 40,QSO 41,QSO 42,QSO 43,QSO 44,QSO 45,QSO 46,PseAAC 1,PseAAC 2,PseAAC 3,PseAAC 4,PseAAC 5,PseAAC 6,PseAAC 7,PseAAC 8,PseAAC 9,PseAAC 10,PseAAC 11,PseAAC 12,PseAAC 13,PseAAC 14,PseAAC 15,PseAAC 16,PseAAC 17,PseAAC 18,PseAAC 19,PseAAC 20,PseAAC 21,PseAAC 22,PseAAC 23,PCP_PC,PCP_NC,PCP_NE,PCP_PO,PCP_NP,PCP_AL,PCP_CY,PCP_AR,PCP_AC,PCP_BS,PCP_NE_pH,PCP_HB,PCP_HL,PCP_HX,PCP_SC,Class
1.444883127,0,0,0,0.722441564,0,0.722441564,0.722441564,0,0,2.167324691,0,0,0.722441564,0,0,0,0,0,0.722441564,6.20E-05,0,0,0,3.10E-05,0,3.10E-05,3.10E-05,0,0,9.29E-05,0,0,3.10E-05,0,0,0,0,0,3.10E-05,0.077483447,0.090359234,0.109715755,0.378256721,0.346657621,0.275054679,1.704224255,0,0,0,0.852112127,0,0.852112127,0.852112127,0,0,2.556336382,0,0,0.852112127,0,0,0,0,0,0.852112127,0.04568026,0.044043871,0.058163742,0,0,1,0.2,0.8,0.7,0,0.1,0,0,1,0.8,0,0,0.1,1
0.73155948,0.36577974,0.73155948,0,0.36577974,0.73155948,0.73155948,0.36577974,0.36577974,0,1.097339219,0,0.73155948,0,0,0.73155948,0,0,0,0.36577974,3.16E-05,1.58E-05,3.16E-05,0,1.58E-05,3.16E-05,3.16E-05,1.58E-05,1.58E-05,0,4.75E-05,0,3.16E-05,0,0,3.16E-05,0,0,0,1.58E-05,0.152788685,0.232369407,0.249062168,0.235857683,0.348175159,0.415951338,1.593377283,0.796688641,1.593377283,0,0.796688641,1.593377283,1.593377283,0.796688641,0.796688641,0,2.390065924,0,1.593377283,0,0,1.593377283,0,0,0,0.796688641,0.045481239,0.069235656,0.088594464,0.1,0.1,0.8,0.25,0.45,0.35,0,0,0.1,0.1,0.8,0.45,0.2,0.1,0.15,1
0,0.420865873,0.420865873,0.420865873,0,0,0.420865873,0.841731747,0.420865873,0,0.841731747,0,0,0.420865873,0.420865873,0.420865873,0.841731747,0,0.420865873,0,0,2.66E-05,2.66E-05,2.66E-05,0,0,2.66E-05,5.33E-05,2.66E-05,0,5.33E-05,0,0,2.66E-05,2.66E-05,2.66E-05,5.33E-05,0,2.66E-05,0,0.219988065,0.18358363,0.175562431,0.405961696,0.312127194,0.281884469,0,0.785940001,0.785940001,0.785940001,0,0,0.785940001,1.571880002,0.785940001,0,1.571880002,0,0,0.785940001,0.785940001,0.785940001,1.571880002,0,0.785940001,0,0.073460551,0.075523144,0.065076304,0.133,0.067,0.8,0.333,0.4,0.333,0.067,0.133,0.067,0.133,0.8,0.4,0.267,0.2,0,1
0.377441072,0,0.377441072,0.377441072,0,0,0,0.377441072,0,1.132323215,0.377441072,0.754882144,0.377441072,0.754882144,0,0,0.377441072,0.754882144,0,0.754882144,1.96E-05,0,1.96E-05,1.96E-05,0,0,0,1.96E-05,0,5.87E-05,1.96E-05,3.91E-05,1.96E-05,3.91E-05,0,0,1.96E-05,3.91E-05,0,3.91E-05,0.205738033,0.232625802,0.184195093,0.305786142,0.434462246,0.259732057,0.743496683,0,0.743496683,0.743496683,0,0,0,0.743496683,0,2.23049005,0.743496683,1.486993366,0.743496683,1.486993366,0,0,0.743496683,1.486993366,0,1.486993366,0.075022683,0.100562892,0.080917742,0.111,0.056,0.833,0.056,0.722,0.444,0,0.222,0.056,0.111,0.833,0.722,0.167,0.056,0.056,1
0,0,0,0.624746977,0,0,0,0,0,0.624746977,2.49898791,0,0,0.624746977,0,0.624746977,0.624746977,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,4.27E-05,0.000170666,0,0,4.27E-05,0,4.27E-05,4.27E-05,0,0,0,0.136862883,0.131097905,0.107292234,0.401790286,0.381941837,0.216225211,0,0,0,0.837216645,0,0,0,0,0,0.837216645,3.348866579,0,0,0.837216645,0,0.837216645,0.837216645,0,0,0,0.060542996,0.0548299,0.047410459,0,0.111,0.889,0.222,0.667,0.556,0,0.111,0.111,0,0.889,0.778,0,0.222,0,1
1.373176382,0,0,0,0,0.457725461,0.457725461,0.915450921,0,0,0.457725461,0.915450921,0,0.915450921,0.457725461,0.457725461,1.373176382,0,0,1.373176382,8.09E-05,0,0,0,0,2.70E-05,2.70E-05,5.39E-05,0,0,2.70E-05,5.39E-05,0,5.39E-05,2.70E-05,2.70E-05,8.09E-05,0,0,8.09E-05,0.220205906,0.127728244,0.194340389,0.359266451,0.303244337,0.337462244,2.525095449,0,0,0,0,0.841698483,0.841698483,1.683396966,0,0,0.841698483,1.683396966,0,1.683396966,0.841698483,0.841698483,2.525095449,0,0,2.525095449,0.053956176,0.047100165,0.057245176,0.1,0.05,0.85,0.25,0.6,0.5,0.05,0.1,0.05,0.1,0.85,0.65,0.15,0.2,0,1
0.741523075,0.370761538,0.370761538,0.741523075,0,0,0.370761538,0.741523075,0,0,1.48304615,0,0.370761538,0.370761538,0,0.370761538,0.370761538,0.370761538,0.370761538,0.370761538,3.20E-05,1.60E-05,1.60E-05,3.20E-05,0,0,1.60E-05,3.20E-05,0,0,6.39E-05,0,1.60E-05,1.60E-05,0,1.60E-05,1.60E-05,1.60E-05,1.60E-05,1.60E-05,0.226835097,0.22648977,0.175913595,0.38565547,0.353065745,0.261262802,1.571508988,0.785754494,0.785754494,1.571508988,0,0,0.785754494,1.571508988,0,0,3.143017976,0,0.785754494,0.785754494,0,0.785754494,0.785754494,0.785754494,0.785754494,0.785754494,0.073536311,0.081941209,0.058767986,0.05,0.1,0.85,0.2,0.6,0.45,0,0.15,0.1,0.05,0.85,0.55,0.1,0.1,0.05,1
2.108874995,0,0.527218749,0.527218749,0,0,0.527218749,0.527218749,0,0,1.581656246,0,0,0.527218749,1.054437497,0,0,0.527218749,0,0.527218749,0.000106214,0,2.66E-05,2.66E-05,0,0,2.66E-05,2.66E-05,0,0,7.97E-05,0,0,2.66E-05,5.31E-05,0,0,2.66E-05,0,2.66E-05,0.156731273,0.175518239,0.140531739,0.310420368,0.393678687,0.295874392,3.232553042,0,0.808138261,0.808138261,0,0,0.808138261,0.808138261,0,0,2.424414782,0,0,0.808138261,1.616276521,0,0,0.808138261,0,0.808138261,0.05418507,0.07348213,0.06419454,0,0.062,0.938,0.062,0.812,0.688,0.125,0.125,0.062,0,0.938,0.75,0.188,0,0,1
0.320760032,1.283040128,0,0,0,0,0.320760032,0,0,0,0.962280096,0,0.641520064,0.320760032,0.962280096,0.320760032,0.320760032,0,0,0.962280096,2.57E-05,0.000102727,0,0,0,0,2.57E-05,0,0,0,7.70E-05,0,5.14E-05,2.57E-05,7.70E-05,2.57E-05,2.57E-05,0,0,7.70E-05,0.247465563,0.267521212,0.164253193,0.338937085,0.375841718,0.285195515,0.717474523,2.869898093,0,0,0,0,0.717474523,0,0,0,2.15242357,0,1.434949046,0.717474523,2.15242357,0.717474523,0.717474523,0,0,2.15242357,0.100332813,0.112262746,0.069929918,0.2,0,0.8,0.15,0.65,0.5,0.15,0.05,0,0.2,0.8,0.7,0.35,0.1,0.1,1
0.691700938,0,0,0.345850469,0.345850469,0.345850469,0,0,0,1.729252344,0.691700938,0.691700938,0,1.037551406,0.691700938,0.691700938,1.037551406,0,0.691700938,0.345850469,2.44E-05,0,0,1.22E-05,1.22E-05,1.22E-05,0,0,0,6.10E-05,2.44E-05,2.44E-05,0,3.66E-05,2.44E-05,2.44E-05,3.66E-05,0,2.44E-05,1.22E-05,0.259907942,0.184777841,0.209463748,0.323799358,0.348442856,0.327745587,1.649024983,0,0,0.824512491,0.824512491,0.824512491,0,0,0,4.122562457,1.649024983,1.649024983,0,2.473537474,1.649024983,1.649024983,2.473537474,0,1.649024983,0.824512491,0.062309107,0.053578103,0.059600299,0.074,0.074,0.852,0.296,0.556,0.444,0.074,0.185,0.074,0.074,0.852,0.704,0.148,0.185,0.037,1
1.069323989,0,0.35644133,0.712882659,0.35644133,0,0,0,0.35644133,0,1.069323989,0.35644133,0,0.35644133,0.35644133,0.712882659,0.35644133,0,0.35644133,0.712882659,4.79E-05,0,1.60E-05,3.20E-05,1.60E-05,0,0,0,1.60E-05,0,4.79E-05,1.60E-05,0,1.60E-05,1.60E-05,3.20E-05,1.60E-05,0,1.60E-05,3.20E-05,0.252870921,0.175319125,0.215368624,0.362795351,0.297489183,0.339699482,2.443548904,0,0.814516301,1.629032602,0.814516301,0,0,0,0.814516301,0,2.443548904,0.814516301,0,0.814516301,0.814516301,1.629032602,0.814516301,0,0.814516301,1.629032602,0.072065514,0.046205328,0.067212857,0.1,0.1,0.8,0.25,0.5,0.45,0.05,0.1,0.1,0.1,0.8,0.6,0.2,0.15,0.05,1
0.33683911,0.33683911,0,0,0.33683911,0.67367822,0.67367822,0.67367822,0,0.33683911,1.01051733,0.33683911,0,0,0.33683911,0.33683911,0,0,0,0.33683911,1.89E-05,1.89E-05,0,0,1.89E-05,3.78E-05,3.78E-05,3.78E-05,0,1.89E-05,5.67E-05,1.89E-05,0,0,1.89E-05,1.89E-05,0,0,0,1.89E-05,0.188689926,0.246148481,0.228322483,0.322895461,0.317402076,0.359683578,0.734666749,0.734666749,0,0,0.734666749,1.469333498,1.469333498,1.469333498,0,0.734666749,2.204000248,0.734666749,0,0,0.734666749,0.734666749,0,0,0,0.734666749,0.065833704,0.089819738,0.109679809,0.118,0.118,0.765,0.235,0.529,0.529,0.059,0,0.118,0.118,0.765,0.471,0.176,0.059,0.059,1
0,0,1.20624177,0,0,0,0.603120885,0.603120885,0,0.603120885,0,0.603120885,0.603120885,0,0,0,0.603120885,0,0,0.603120885,0,0,0.000118403,0,0,0,5.92E-05,5.92E-05,0,5.92E-05,0,5.92E-05,5.92E-05,0,0,0,5.92E-05,0,0,5.92E-05,0.128113793,0.141149044,0.127616278,0.31075985,0.316555664,0.372625285,0,0,1.587829336,0,0,0,0.793914668,0.793914668,0,0.793914668,0,0.793914668,0.793914668,0,0,0,0.793914668,0,0,0.793914668,0.046371656,0.079976849,0.079736827,0.111,0,0.889,0.222,0.444,0.333,0,0,0,0.111,0.889,0.444,0.333,0.111,0.111,1
0.360114133,0,0,1.080342399,0,0,0.360114133,0.360114133,0.360114133,0,0.720228266,0.720228266,0,0,0,0.360114133,0.360114133,0,0.720228266,0,2.19E-05,0,0,6.56E-05,0,0,2.19E-05,2.19E-05,2.19E-05,0,4.37E-05,4.37E-05,0,0,0,2.19E-05,2.19E-05,0,4.37E-05,0,0.231441572,0.217541491,0.190902804,0.422787721,0.220961241,0.35622918,0.759930948,0,0,2.279792844,0,0,0.759930948,0.759930948,0.759930948,0,1.519861896,1.519861896,0,0,0,0.759930948,0.759930948,0,1.519861896,0,0.080381849,0.086574055,0.073113148,0.2,0.2,0.6,0.333,0.267,0.267,0,0.133,0.2,0.2,0.6,0.267,0.2,0.133,0,1
0,0,0,0.590571456,0,1.181142912,0,1.181142912,0,0.590571456,0,0,0,0,0.590571456,0.590571456,0.590571456,0,0,0.590571456,0,0,0,5.92E-05,0,0.000118319,0,0.000118319,0,5.92E-05,0,0,0,0,5.92E-05,5.92E-05,5.92E-05,0,0,5.92E-05,0.157918571,0.141052323,0.11045765,0.432469207,0.336198635,0.231272998,0,0,0,0.846049214,0,1.692098428,0,1.692098428,0,0.846049214,0,0,0,0,0.846049214,0.846049214,0.846049214,0,0,0.846049214,0.062431458,0.056843578,0.034675751,0,0.3,0.7,0.2,0.5,0.5,0.1,0,0.3,0,0.7,0.4,0.1,0.2,0,1
0.715854099,0,0.35792705,0.715854099,1.431708199,0.35792705,0,0,0,0,0.35792705,0.715854099,0,0.35792705,0.35792705,0.715854099,0,0,0.35792705,0.715854099,2.41E-05,0,1.21E-05,2.41E-05,4.83E-05,1.21E-05,0,0,0,0,1.21E-05,2.41E-05,0,1.21E-05,1.21E-05,2.41E-05,0,0,1.21E-05,2.41E-05,0.20371325,0.160426376,0.277933325,0.381153806,0.243542614,0.375291516,1.635827897,0,0.817913949,1.635827897,3.271655794,0.817913949,0,0,0,0,0.817913949,1.635827897,0,0.817913949,0.817913949,1.635827897,0,0,0.817913949,1.635827897,0.064025763,0.042477278,0.07558301,0.1,0.15,0.75,0.35,0.35,0.3,0.05,0.1,0.15,0.1,0.75,0.55,0.2,0.1,0.2,1
0.521072131,0,0,0,0,1.042144262,0,0,0,0.521072131,1.042144262,0,0,0.521072131,0.521072131,0,0.521072131,0,1.042144262,1.563216393,4.16E-05,0,0,0,0,8.32E-05,0,0,0,4.16E-05,8.32E-05,0,0,4.16E-05,4.16E-05,0,4.16E-05,0,8.32E-05,0.000124737,0.193698821,0.155045325,0.130183723,0.39403175,0.347633739,0.258292932,0.818589627,0,0,0,0,1.637179255,0,0,0,0.818589627,1.637179255,0,0,0.818589627,0.818589627,0,0.818589627,0,1.637179255,2.455768882,0.064225316,0.061537304,0.055647753,0,0.143,0.857,0.214,0.643,0.571,0.071,0.214,0.143,0,0.857,0.714,0.071,0.071,0,1
0.768096822,0,0,0.384048411,0.384048411,0.384048411,0,0.768096822,0.384048411,0,0.384048411,0.768096822,0,0.384048411,0,0,0.768096822,0,0,0.384048411,4.36E-05,0,0,2.18E-05,2.18E-05,2.18E-05,0,4.36E-05,2.18E-05,0,2.18E-05,4.36E-05,0,2.18E-05,0,0,4.36E-05,0,0,2.18E-05,0.256036703,0.185739522,0.174175364,0.471899584,0.231992416,0.296086208,1.552092223,0,0,0.776046112,0.776046112,0.776046112,0,1.552092223,0.776046112,0,0.776046112,1.552092223,0,0.776046112,0,0,1.552092223,0,0,0.776046112,0.086062353,0.077171481,0.060720054,0.2,0.133,0.667,0.2,0.467,0.4,0,0.067,0.133,0.2,0.667,0.533,0.2,0.133,0.067,1
0.624332043,0.936498064,0,0,0,0.624332043,0,0,0,0.312166021,0.312166021,0.624332043,0.936498064,0,0.312166021,0.624332043,0,0,0.312166021,0.624332043,4.55E-05,6.83E-05,0,0,0,4.55E-05,0,0,0,2.28E-05,2.28E-05,4.55E-05,6.83E-05,0,2.28E-05,4.55E-05,0,0,2.28E-05,4.55E-05,0.303640674,0.253821224,0.130372081,0.411083936,0.402207132,0.18668616,1.486291657,2.229437485,0,0,0,1.486291657,0,0,0,0.743145828,0.743145828,1.486291657,2.229437485,0,0.743145828,1.486291657,0,0,0.743145828,1.486291657,0.111668712,0.093973942,0.051211518,0.25,0.1,0.65,0.15,0.5,0.35,0.05,0.05,0.1,0.25,0.65,0.5,0.3,0.1,0.15,1
0.385955303,0,0.385955303,0.385955303,0,1.157865908,0,0.385955303,0.771910605,0,0.771910605,0,0,0,0,0.771910605,0,0,0.771910605,1.157865908,2.24E-05,0,2.24E-05,2.24E-05,0,6.72E-05,0,2.24E-05,4.48E-05,0,4.48E-05,0,0,0,0,4.48E-05,0,0,4.48E-05,6.72E-05,0.200221917,0.225338807,0.188483974,0.357041386,0.346899998,0.29603621,0.814602024,0,0.814602024,0.814602024,0,2.443806073,0,0.814602024,1.629204049,0,1.629204049,0,0,0,0,1.629204049,0,0,1.629204049,2.443806073,0.056990572,0.068645492,0.059761911,0.111,0.222,0.667,0.222,0.389,0.389,0,0.111,0.222,0.111,0.667,0.333,0.167,0.111,0,1
0.579474895,0.289737447,0.289737447,0,0,0.869212342,0,0.579474895,0,0.869212342,0,0.869212342,0,0.289737447,0.289737447,0.579474895,0,0,0,0.289737447,3.58E-05,1.79E-05,1.79E-05,0,0,5.38E-05,0,3.58E-05,0,5.38E-05,0,5.38E-05,0,1.79E-05,1.79E-05,3.58E-05,0,0,0,1.79E-05,0.240609508,0.280363369,0.189289676,0.419248198,0.337719652,0.243014232,1.468528977,0.734264489,0.734264489,0,0,2.202793466,0,1.468528977,0,2.202793466,0,2.202793466,0,0.734264489,0.734264489,1.468528977,0,0,0,0.734264489,0.087224265,0.111834656,0.06667659,0.2,0.15,0.65,0.1,0.5,0.45,0.05,0.05,0.15,0.2,0.65,0.4,0.3,0.1,0,1
0,0,0,0,1.658351233,0.552783744,1.105567489,0.552783744,0,1.105567489,1.105567489,0,0,0,0,1.105567489,0.552783744,0,0.552783744,0.552783744,0,0,0,0,4.64E-05,1.55E-05,3.09E-05,1.55E-05,0,3.09E-05,3.09E-05,0,0,0,0,3.09E-05,1.55E-05,0,1.55E-05,1.55E-05,0.156145985,0.173541647,0.117528623,0.310126025,0.372598877,0.31725964,0,0,0,0,2.581076108,0.860358703,1.720717405,0.860358703,0,1.720717405,1.720717405,0,0,0,0,1.720717405,0.860358703,0,0.860358703,0.860358703,0.042988723,0.058221468,0.038431106,0,0.062,0.938,0.562,0.375,0.375,0,0.062,0.062,0,0.938,0.562,0,0.188,0.188,1
0.374012252,0,0,0.374012252,0,0.374012252,0.374012252,0.374012252,0.374012252,0.374012252,0.374012252,0,0.374012252,0.374012252,0,0.748024505,0.374012252,0.748024505,0,0.374012252,1.96E-05,0,0,1.96E-05,0,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,0,1.96E-05,1.96E-05,0,3.92E-05,1.96E-05,3.92E-05,0,1.96E-05,0.207522157,0.222469931,0.19599566,0.322294151,0.364772623,0.312913651,0.746544112,0,0,0.746544112,0,0.746544112,0.746544112,0.746544112,0.746544112,0.746544112,0.746544112,0,0.746544112,0.746544112,0,1.493088224,0.746544112,1.493088224,0,0.746544112,0.071596092,0.095487419,0.086372377,0.062,0.125,0.812,0.25,0.562,0.312,0,0.188,0.125,0.062,0.812,0.562,0.062,0.188,0.062,1
0,0,0.681118364,0,0,0,0,0.681118364,0,0,0.681118364,0,0.681118364,1.362236727,0,0,0.681118364,0,1.362236727,0,0,0,4.76E-05,0,0,0,0,4.76E-05,0,0,4.76E-05,0,4.76E-05,9.51E-05,0,0,4.76E-05,0,9.51E-05,0,0.158840276,0.13721613,0.02282523,0.490519997,0.452894897,0.056537539,0,0,0.820716468,0,0,0,0,0.820716468,0,0,0.820716468,0,0.820716468,1.641432935,0,0,0.820716468,0,1.641432935,0,0.077003999,0.072509303,0.02977023,0,0,1,0.333,0.556,0.222,0,0.444,0,0,1,0.556,0.111,0.111,0.111,1
1.694834678,0,0,0.423708669,0.423708669,0,0,1.271126008,0,0.423708669,0.423708669,0.423708669,0.423708669,0,0,0.423708669,0.847417339,0,0.423708669,1.271126008,6.71E-05,0,0,1.68E-05,1.68E-05,0,0,5.03E-05,0,1.68E-05,1.68E-05,1.68E-05,1.68E-05,0,0,1.68E-05,3.36E-05,0,1.68E-05,5.03E-05,0.238572598,0.16375624,0.173962492,0.413416453,0.249226206,0.337340565,3.327237924,0,0,0.831809481,0.831809481,0,0,2.495428443,0,0.831809481,0.831809481,0.831809481,0.831809481,0,0,0.831809481,1.663618962,0,0.831809481,2.495428443,0.064861733,0.046780086,0.0565487,0.05,0.05,0.9,0.25,0.65,0.6,0,0.05,0.05,0.05,0.9,0.65,0.05,0.15,0.1,1
0.412867955,0.412867955,0.412867955,0.412867955,0,0,0.825735909,0,0,0.412867955,1.651471819,0.412867955,0.412867955,0.412867955,0.412867955,0,0.412867955,0,0.412867955,1.238603864,2.12E-05,2.12E-05,2.12E-05,2.12E-05,0,0,4.24E-05,0,0,2.12E-05,8.49E-05,2.12E-05,2.12E-05,2.12E-05,2.12E-05,0,2.12E-05,0,2.12E-05,6.37E-05,0.199575993,0.199146404,0.188409649,0.34047471,0.387355646,0.27214842,0.799782445,0.799782445,0.799782445,0.799782445,0,0,1.59956489,0,0,0.799782445,3.199129781,0.799782445,0.799782445,0.799782445,0.799782445,0,0.799782445,0,0.799782445,2.399347336,0.059620641,0.071142387,0.069454526,0.1,0.05,0.85,0.2,0.6,0.5,0.05,0.1,0.05,0.1,0.85,0.65,0.2,0.05,0.05,1
0.511091817,0.511091817,0,0,0,0.511091817,0.511091817,0.511091817,0,0,1.022183634,0.511091817,0,0,0,0.511091817,0,0,0,0,4.38E-05,4.38E-05,0,0,0,4.38E-05,4.38E-05,4.38E-05,0,0,8.76E-05,4.38E-05,0,0,0,4.38E-05,0,0,0,0,0.140971083,0.196316244,0.151620856,0.34268116,0.323331772,0.333943291,0.755311396,0.755311396,0,0,0,0.755311396,0.755311396,0.755311396,0,0,1.510622791,0.755311396,0,0,0,0.755311396,0,0,0,0,0.059284989,0.081146604,0.104257012,0.222,0.111,0.667,0.222,0.444,0.444,0,0,0.111,0.222,0.667,0.333,0.222,0.111,0,1
0.587465835,0,0,0.881198752,0,0.293732917,0,1.17493167,0.293732917,0.587465835,0.293732917,0.293732917,0,0.293732917,0,0,0.881198752,0,0,0.293732917,3.50E-05,0,0,5.25E-05,0,1.75E-05,0,6.99E-05,1.75E-05,3.50E-05,1.75E-05,1.75E-05,0,1.75E-05,0,0,5.25E-05,0,0,1.75E-05,0.230179424,0.218222703,0.257864956,0.307678858,0.343040526,0.349263131,1.532813507,0,0,2.29922026,0,0.766406753,0,3.065627013,0.766406753,1.532813507,0.766406753,0.766406753,0,0.766406753,0,0,2.29922026,0,0,0.766406753,0.070034007,0.072897855,0.090661384,0.1,0.2,0.7,0.15,0.55,0.5,0,0.05,0.2,0.1,0.7,0.5,0.1,0.15,0,1
0,0.491308893,0.491308893,0.491308893,0,0,0,0,0,0.982617786,1.473926679,0,0,0,0.491308893,0.491308893,0,0.491308893,0,0.982617786,0,2.31E-05,2.31E-05,2.31E-05,0,0,0,0,0,4.62E-05,6.93E-05,0,0,0,2.31E-05,2.31E-05,0,2.31E-05,0,4.62E-05,0.192357503,0.144390918,0.171942685,0.410806575,0.224348425,0.364821886,0,0.758466584,0.758466584,0.758466584,0,0,0,0,0,1.516933169,2.275399753,0,0,0,0.758466584,0.758466584,0,0.758466584,0,1.516933169,0.090999025,0.069332384,0.081202006,0.077,0.077,0.846,0.077,0.692,0.615,0.077,0.077,0.077,0.077,0.846,0.692,0.231,0.077,0,1
0.292745549,0.292745549,0.292745549,0.585491097,0,0.585491097,0,0,0.292745549,0.878236646,0.292745549,0.585491097,0,0,0.878236646,1.463727743,0,0,0.292745549,0.292745549,1.53E-05,1.53E-05,1.53E-05,3.07E-05,0,3.07E-05,0,0,1.53E-05,4.60E-05,1.53E-05,3.07E-05,0,0,4.60E-05,7.67E-05,0,0,1.53E-05,1.53E-05,0.269383693,0.166398941,0.271471817,0.331226042,0.300932258,0.367826367,0.790232409,0.790232409,0.790232409,1.580464818,0,1.580464818,0,0,0.790232409,2.370697228,0.790232409,1.580464818,0,0,2.370697228,3.951162046,0,0,0.790232409,0.790232409,0.080450581,0.050278639,0.079038371,0.167,0.167,0.667,0.25,0.375,0.375,0.125,0.042,0.167,0.167,0.667,0.375,0.333,0.208,0,1
0.387694995,0.77538999,0,0.387694995,0,0.77538999,0.387694995,0.387694995,0,0,0.387694995,0.387694995,0,0.387694995,0.387694995,0,0.77538999,0,0.387694995,0.387694995,3.05E-05,6.11E-05,0,3.05E-05,0,6.11E-05,3.05E-05,3.05E-05,0,0,3.05E-05,3.05E-05,0,3.05E-05,3.05E-05,0,6.11E-05,0,3.05E-05,3.05E-05,0.208247032,0.206239858,0.197818115,0.376846599,0.301220786,0.321902081,0.768090226,1.536180451,0,0.768090226,0,1.536180451,0.768090226,0.768090226,0,0,0.768090226,0.768090226,0,0.768090226,0.768090226,0,1.536180451,0,0.768090226,0.768090226,0.068114773,0.080209511,0.083585491,0.188,0.188,0.625,0.25,0.375,0.312,0.062,0.125,0.188,0.188,0.625,0.438,0.25,0.125,0,1
0.747455186,0.373727593,0,0.747455186,0.373727593,0.373727593,0,1.121182779,0,1.121182779,0.747455186,0.747455186,0,0,0,0.373727593,0.373727593,0,0,0.373727593,3.12E-05,1.56E-05,0,3.12E-05,1.56E-05,1.56E-05,0,4.68E-05,0,4.68E-05,3.12E-05,3.12E-05,0,0,0,1.56E-05,1.56E-05,0,0,1.56E-05,0.245409943,0.159283896,0.221578568,0.323980998,0.291160919,0.384842472,1.604497563,0.802248782,0,1.604497563,0.802248782,0.802248782,0,2.406746345,0,2.406746345,1.604497563,1.604497563,0,0,0,0.802248782,0.802248782,0,0,0.802248782,0.071606618,0.050772855,0.075371746,0.15,0.15,0.7,0.15,0.55,0.55,0,0,0.15,0.15,0.7,0.5,0.15,0.1,0.05,1
0,0.479185247,0,0,0.479185247,0.479185247,0,0.958370494,0,0,0.479185247,0,0,0.958370494,0,0,0,0,0.479185247,0.479185247,0,2.70E-05,0,0,2.70E-05,2.70E-05,0,5.40E-05,0,0,2.70E-05,0,0,5.40E-05,0,0,0,0,2.70E-05,2.70E-05,0.109018142,0.198077978,0.213718633,0.31100379,0.37392694,0.315042275,0,0.686612125,0,0,0.686612125,0.686612125,0,1.37322425,0,0,0.686612125,0,0,1.37322425,0,0,0,0,0.686612125,0.686612125,0.067740322,0.112939478,0.132708075,0.1,0.1,0.8,0.2,0.6,0.4,0,0.3,0.1,0.1,0.8,0.5,0.1,0,0.1,1
0,0,0,0,0,0.512440518,0,0.512440518,0,0,1.537321555,0.512440518,0.512440518,0,0.512440518,0.512440518,0,0,0,0.512440518,0,0,0,0,0,3.92E-05,0,3.92E-05,0,0,0.000117684,3.92E-05,3.92E-05,0,3.92E-05,3.92E-05,0,0,0,3.92E-05,0.169848,0.180941466,0.136770016,0.347110259,0.306516972,0.346333541,0,0,0,0,0,0.780973483,0,0.780973483,0,0,2.34292045,0.780973483,0.780973483,0,0.780973483,0.780973483,0,0,0,0.780973483,0.055145959,0.09330628,0.070574278,0.1,0.1,0.8,0.1,0.7,0.6,0.1,0,0.1,0.1,0.8,0.6,0.2,0.1,0.1,1
0.265670346,0,0.265670346,0.265670346,0,0.531340692,0,0.531340692,0,0.531340692,1.594022077,0.797011039,0.265670346,0.265670346,0.265670346,0.797011039,0,0,0.265670346,0.531340692,1.19E-05,0,1.19E-05,1.19E-05,0,2.38E-05,0,2.38E-05,0,2.38E-05,7.15E-05,3.58E-05,1.19E-05,1.19E-05,1.19E-05,3.58E-05,0,0,1.19E-05,2.38E-05,0.226155628,0.272498898,0.235675128,0.365013789,0.30447027,0.330504019,0.776827823,0,0.776827823,0.776827823,0,1.553655646,0,1.553655646,0,1.553655646,4.660966938,2.330483469,0.776827823,0.776827823,0.776827823,2.330483469,0,0,0.776827823,1.553655646,0.06485767,0.086317444,0.071997064,0.111,0.111,0.778,0.148,0.593,0.519,0.037,0.074,0.111,0.111,0.778,0.519,0.185,0.111,0.037,1
0,0.775195541,0.387597771,0.387597771,0,1.162793312,0,0,0,0,0.775195541,0,0.387597771,0,0.775195541,0.775195541,0.387597771,0,0,0.387597771,0,6.01E-05,3.00E-05,3.00E-05,0,9.01E-05,0,0,0,0,6.01E-05,0,3.00E-05,0,6.01E-05,6.01E-05,3.00E-05,0,0,3.00E-05,0.195480905,0.244960086,0.171961239,0.32382251,0.363191312,0.312956144,0,1.585963391,0.792981695,0.792981695,0,2.378945086,0,0,0,0,1.585963391,0,0.792981695,0,1.585963391,1.585963391,0.792981695,0,0,0.792981695,0.07272998,0.081880667,0.052407658,0.125,0.25,0.625,0.188,0.375,0.312,0.125,0,0.25,0.125,0.625,0.438,0.312,0.188,0.062,1
